id	M	Y	Z	alpha	diffusion	settling	eta	overshoot	undershoot	overexp	underexp	age	M_current	mass_cc	h_exh_core_mass	h_exh_core_radius	radius_cc	cz_mass	cz_radius	mass_X	mass_Y	log_LH	log_LHe	log_center_T	log_center_Rho	log_center_P	center_mu	center_degeneracy	Teff	log_Teff	L	log_L	radius	log_R	log_g	Fe_H	acoustic_cutoff	acoustic_radius	surface_mu	delta_Pg_asym	nu_max	delta_nu_asym	X_c	Y_c	Li_c	Be_c	B_c	C_c	N_c	O_c	F_c	Ne_c	Mg_c	X_surf	Y_surf	Li_surf	Be_surf	B_surf	C_surf	N_surf	O_surf	F_surf	Ne_surf	Mg_surf	nu_0_1	nu_0_2	nu_0_3	nu_0_4	nu_0_5	E_0_1	E_0_2	E_0_3	E_0_4	E_0_5	lg_X_c	lg_Y_c	ev_stage	ev_tau
20069	2.166541	0.319708	0.027149	1.919113	1	1	0	0.02	0.02	0	0	3.140259914016e-05	2.166541	0.206073745834118	0	0	0.129389859023731	0.99999999587002	0.990667211142304	0.653097726450064	0.319713186615959	1.40699702563663	-41.0809502859569	7.26777759478384	1.52996438967734	16.9094907035551	0.644945372656166	-3.12543348871515	8613.64918542433	3.93518717994842	25.1782244625894	1.40102510093912	2.25315646570833	0.352791351437228	4.06825183654141	0.25834150611138	212.570509014783	8869.43581610187	1.28080119041119	0	1083.43658577147	56.3733714710786	0.652971945277418	0.319724006984673	0	0	0	0.00374857383430075	0.00245708421718073	0.0127334485101153	0	0.00283031640418918	0.00107376603215322	0.653142999964536	0.319708000035464	0	0	0	0.00467897181809918	0.00137148975368033	0.0127335972519083	0	0.00283031640418918	0.00107376603215322	154.367442144776	198.730127375795	243.462649785693	288.552303619284	336.253244799925	5.40027177306583e-05	4.68631051152559e-06	1.14217116446487e-06	3.7116871827706e-07	1.28232291709575e-07	-0.185105477642148	-0.495224752813296	1	1
20069	2.166541	0.319708	0.027149	1.919113	1	1	0	0.02	0.02	0	0	0.023785880959161	2.166541	0.166845285119707	0	0	0.129778263644729	0.999999998402536	0.992263927214245	0.650576978603678	0.322023127862225	1.36452810644583	-37.3384915303437	7.34000959390193	1.72281438955092	17.1714318313236	0.650339802312343	-2.93501859976192	9517.98630483818	3.97854507556912	23.1279864245861	1.36413782374522	1.76860937018	0.247631921598875	4.27857069621811	0.256158202710505	297.071406453056	6285.13856412026	1.0856798083284	0	1672.79764628779	79.5527409458133	0.642606203142826	0.329535626572555	0	0	0	4.43130231700282e-05	0.00725087268803682	0.0121969182024017	0	0.00283071871593805	0.00107391381155886	0.654492479594712	0.318438850369122	0	0	0	0.00466480353581443	0.00136748064178867	0.0126958512613997	0	0.00282096580556266	0.00107050669414799	221.532918022541	285.70796499677	344.531306257294	408.407368337823	479.1885879394	7.17235538858624e-05	5.82614017580614e-06	1.3408606295495e-06	3.75528983665258e-07	1.23850841676345e-07	-0.192055086475604	-0.48209762632804	1	1.03125
20069	2.166541	0.319708	0.027149	1.919113	1	1	0	0.02	0.02	0	0	0.0470354355719764	2.166541	0.168287195257739	0	0	0.129487188984864	0.999999998344442	0.992174771525363	0.648059933649351	0.324532489201048	1.36848620426526	-37.2965511816214	7.34025503287847	1.72010721137014	17.1653551012385	0.65577679017161	-2.94861379965685	9479.41766210413	3.97678165865633	23.3393585837434	1.3680889165179	1.79115966902923	0.253134301810786	4.26756593579429	0.253769594490463	291.564170222751	6400.49796262654	1.09454740438978	0	1634.25701097271	78.1189218275788	0.632250873684788	0.339952932733953	0	0	0	4.71420628661746e-05	0.00770845104601274	0.0116733649460357	0	0.00283113421680305	0.00107406661040245	0.655955190013437	0.317064444913893	0	0	0	0.00464944191035982	0.00136313353226707	0.0126536993244013	0	0.00281082997898276	0.001066973079031	217.485021715574	280.522631211275	338.593341627199	401.177830100109	470.48395334235	6.98589401732217e-05	5.65548450227006e-06	1.31253536152388e-06	3.72175647178012e-07	1.23004271391214e-07	-0.199110561847187	-0.468581207866312	1	1.0625
20069	2.166541	0.319708	0.027149	1.919113	1	1	0	0.02	0.02	0	0	0.0782337164790492	2.166541	0.168174002220642	0	0	0.127588086291657	0.999999998256041	0.992043097421137	0.644642877849137	0.327952746684498	1.37457697075681	-37.2373684847374	7.34064110189713	1.71728767771216	17.1579042258901	0.663409545945129	-2.96541510389195	9428.65247774712	3.97444962876109	23.6694706290941	1.37418854498298	1.82325820159393	0.260848175833816	4.25213818774823	0.250601789190547	283.798766053221	6565.79297722279	1.10584898512715	0	1581.46150000533	76.152263973984	0.618031036840403	0.354250414658521	0	0	0	5.06823901689437e-05	0.00827657824477685	0.0110227141579623	0	0.00283159738704192	0.00107423754968118	0.65787801816744	0.315259185499878	0	0	0	0.00462924017590109	0.00135741628411141	0.0125967714619708	0	0.00279750522922276	0.00106232675315531	211.927147842802	273.388597426081	330.439347431437	391.292148236264	458.574333185542	6.7311006209932e-05	5.43068487610694e-06	1.27258920448772e-06	3.67141196217584e-07	1.21722674142326e-07	-0.208989714571276	-0.450689632728203	1	1.09375
20069	2.166541	0.319708	0.027149	1.919113	1	1	0	0.02	0.02	0	0	0.102406889041463	2.166541	0.167431971404903	0	0	0.125069932929078	0.999999998173696	0.992028065793189	0.641960748365127	0.330640619325045	1.37958380188236	-37.1856865833141	7.34105706594576	1.71557167369332	17.1525228879339	0.669698464447526	-2.97806377926864	9389.42005840235	3.97263876870766	23.9442073453705	1.37920046463068	1.84916581330637	0.266975855764508	4.23988282788685	0.248188627511908	277.694906981373	6700.08081396661	1.11436373361059	0	1540.66669295885	74.6259655492108	0.606595337597861	0.365742267320392	0	0	0	5.33053663289609e-05	0.00869171640346512	0.0105477503408493	0	0.00283196073500577	0.00107437169214709	0.659334068486387	0.313892859939728	0	0	0	0.00461393696566662	0.00135308512165277	0.0125529304687447	0	0.00278741524031947	0.00105880774184216	207.604293188773	267.818698039556	324.070393099704	383.610926406684	449.327810508449	6.53824985129487e-05	5.26909499852203e-06	1.2422967516494e-06	3.63168381579874e-07	1.20711219612564e-07	-0.217100932078938	-0.436824847145467	1	1.125
20069	2.166541	0.319708	0.027149	1.919113	1	1	0	0.02	0.02	0	0	0.126825134352499	2.166541	0.166593201987979	0	0	0.123505159089154	0.999999998082828	0.99186870728977	0.639219241276353	0.333389111102807	1.38482561235852	-37.1296994812698	7.3415731083185	1.71409667674109	17.1473558232103	0.676258645741244	-2.9907015866867	9350.10294798335	3.97081639263668	24.2354442544296	1.38445098508535	1.87605630355027	0.273245868133804	4.22734280314826	0.245795868779298	271.518823241343	6840.2700229088	1.12268243880194	0	1499.96061966686	73.0965295705354	0.594924931718696	0.377466387201025	0	0	0	5.58208253491371e-05	0.00908521148360289	0.0100970593472874	0	0.00283229033445393	0.00107449369705089	0.660773844557132	0.31254204266662	0	0	0	0.00459879912765703	0.00134880062909869	0.0125093056026826	0	0.00277743773107934	0.00105532745158193	203.272431588991	262.23786412337	317.714929845109	375.980844185935	440.129661857226	6.34489209089692e-05	5.11007508656506e-06	1.21029920025389e-06	3.58646771783747e-07	1.19562593421997e-07	-0.225537830569117	-0.423121715566065	1	1.15625
20069	2.166541	0.319708	0.027149	1.919113	1	1	0	0.02	0.02	0	0	0.15112891887554	2.166541	0.165637265693666	0	0	0.12191698682186	0.999999997986309	0.99180438583308	0.63645685331546	0.336159017265875	1.39019403075018	-37.0700548952336	7.34217685426407	1.71288688444639	17.1424364089485	0.683034525633711	-3.00319572682075	9310.7690633671	3.96898555489994	24.5371647339772	1.38982437862219	1.90368128490586	0.27959424037572	4.21464605866442	0.243461816466762	265.360438326856	6985.12477748182	1.13081553090652	0	1459.81738549653	71.5806826546415	0.583064112019576	0.389377883583684	0	0	0	5.82319616968805e-05	0.00945712542824932	0.00967112988308516	0	0.00283259866412264	0.00107460815652919	0.662175965473952	0.311226628407663	0	0	0	0.00458405134162916	0.0013446264317682	0.0124667058439918	0	0.0027677208240535	0.00105193758379969	198.974591585059	256.693087767602	311.409672595769	368.451383759475	431.052530830186	6.15591720557814e-05	4.95960124002615e-06	1.17826108064322e-06	3.5382451611658e-07	1.18340693787272e-07	-0.234283688867959	-0.409628719766013	1	1.1875
20069	2.166541	0.319708	0.027149	1.919113	1	1	0	0.02	0.02	0	0	0.17515623520604	2.166541	0.164530626525797	0	0	0.119347565808836	0.999999997883889	0.991636472308248	0.633691375707129	0.338932163874893	1.3956447376921	-37.0068195354179	7.34286305359596	1.71198146402427	17.1377817606963	0.690057266444636	-3.01546373412611	9271.25843299876	3.96713868704783	24.8471298612639	1.39527622979351	1.93203015986424	0.286013901665592	4.20180673608468	0.241202000157074	259.242377751704	7134.64215005202	1.1388096039343	0	1420.30835846387	70.0805996270401	0.570974368241357	0.401515077998512	0	0	0	6.05620647070513e-05	0.00981023675733073	0.00926718671736901	0	0.00283296055036747	0.0010747422690741	0.663532000916583	0.309954446223624	0	0	0	0.00456978282175081	0.0013405878080949	0.0124254635091071	0	0.00275832317098095	0.00104865864850341	194.707342979714	251.159431206687	305.081158132111	360.928102488147	422.011669229689	5.9767984824262e-05	4.82658899577299e-06	1.14943496382197e-06	3.49381817753793e-07	1.17214836303666e-07	-0.243383387342935	-0.396298141123539	1	1.21875
20069	2.166541	0.319708	0.027149	1.919113	1	1	0	0.02	0.02	0	0	0.19874427103645	2.166541	0.163258139388536	0	0	0.117752784801314	0.999999997774989	0.991558304736613	0.63094191806381	0.341689230915411	1.40110084535973	-36.9420641191279	7.34360637850432	1.71124990015058	17.1333319479856	0.697186478318019	-3.02755260106935	9231.86662554747	3.96528952152578	25.161449539978	1.40073565700694	1.96083904564727	0.292441946316398	4.18895064678307	0.239030127639762	253.22947060528	7287.46691376163	1.14659416214172	0	1381.8189248708	68.6109461513714	0.558927045727968	0.413607189447961	0	0	0	6.27694400053656e-05	0.0101403944383827	0.00888913839084315	0	0.00283326129011424	0.00107485418019135	0.664834204251026	0.308732729939438	0	0	0	0.00455607593828844	0.00133670809536985	0.012385844614295	0	0.0027492987931862	0.00104550954973783	190.519563855585	245.717697666491	298.847452404883	353.550208475171	413.15750062047	5.80546060945858e-05	4.70488388757559e-06	1.12210097143553e-06	3.44948231147787e-07	1.16092480545156e-07	-0.252644874949797	-0.383411920807633	1	1.25
20069	2.166541	0.319708	0.027149	1.919113	1	1	0	0.02	0.02	0	0	0.221879531993771	2.166541	0.16205037370604	0	0	0.116157236614946	0.99999999766054	0.991459793866205	0.628210808856894	0.344427781811896	1.4065622312931	-36.8755922313993	7.34440554244844	1.71071481189723	17.1290834183549	0.704471477622318	-3.03944556294124	9192.36864255752	3.96342743258822	25.4798788897807	1.40619735939232	1.99020116160403	0.29889697538422	4.17604058864742	0.236944861536016	247.309709979413	7444.12824088417	1.15421738069107	0	1344.22547812404	67.1670320312232	0.546863119106808	0.42571321103728	0	0	0	6.48813121993573e-05	0.0104509684720234	0.0085334991129902	0	0.00283354839380496	0.00107496120697752	0.666083692548893	0.307560415563103	0	0	0	0.00454291974691554	0.00133298421262111	0.0123478258899114	0	0.00274064020458561	0.00104248772756297	186.405979807768	240.380170115749	292.757131688032	346.386050151547	404.553743380567	5.63735492623157e-05	4.58636503893422e-06	1.09364768719437e-06	3.39871734501476e-07	1.14806565300965e-07	-0.262121364810577	-0.370882872276317	1	1.28125
